开始时间,结束时间,粒度,云环境,服务器ID,服务器名称,服务器当前使用功率(W),CPU温度(℃)
2022-12-22 10:35:00,2022-12-22 10:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,636,55.0
2022-12-22 10:30:00,2022-12-22 10:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,54.5
2022-12-22 10:25:00,2022-12-22 10:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,55.5
2022-12-22 10:20:00,2022-12-22 10:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,640,54.75
2022-12-22 10:15:00,2022-12-22 10:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,640,54.75
2022-12-22 10:10:00,2022-12-22 10:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,646,54.75
2022-12-22 10:05:00,2022-12-22 10:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,55.5
2022-12-22 10:00:00,2022-12-22 10:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,55.75
2022-12-22 09:55:00,2022-12-22 10:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,654,54.5
2022-12-22 09:50:00,2022-12-22 09:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,631,54.5
2022-12-22 09:45:00,2022-12-22 09:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,647,54.25
2022-12-22 09:40:00,2022-12-22 09:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,626,55.0
2022-12-22 09:35:00,2022-12-22 09:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,628,52.75
2022-12-22 09:30:00,2022-12-22 09:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,598,52.5
2022-12-22 09:25:00,2022-12-22 09:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,598,51.75
2022-12-22 09:20:00,2022-12-22 09:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,594,53.0
2022-12-22 09:15:00,2022-12-22 09:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,579,51.5
2022-12-22 09:10:00,2022-12-22 09:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,582,52.5
2022-12-22 09:05:00,2022-12-22 09:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,53.5
2022-12-22 09:00:00,2022-12-22 09:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,624,53.25
2022-12-22 08:55:00,2022-12-22 09:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,627,53.25
2022-12-22 08:50:00,2022-12-22 08:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,604,53.25
2022-12-22 08:45:00,2022-12-22 08:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,596,52.5
2022-12-22 08:40:00,2022-12-22 08:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,53.25
2022-12-22 08:35:00,2022-12-22 08:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,52.25
2022-12-22 08:30:00,2022-12-22 08:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,53.25
2022-12-22 08:25:00,2022-12-22 08:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,53.25
2022-12-22 08:20:00,2022-12-22 08:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,53.5
2022-12-22 08:15:00,2022-12-22 08:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,52.25
2022-12-22 08:10:00,2022-12-22 08:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,53.0
2022-12-22 08:05:00,2022-12-22 08:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,612,53.0
2022-12-22 08:00:00,2022-12-22 08:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,601,53.25
2022-12-22 07:55:00,2022-12-22 08:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,53.25
2022-12-22 07:50:00,2022-12-22 07:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,612,53.25
2022-12-22 07:45:00,2022-12-22 07:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,631,53.5
2022-12-22 07:40:00,2022-12-22 07:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,53.0
2022-12-22 07:35:00,2022-12-22 07:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,613,52.75
2022-12-22 07:30:00,2022-12-22 07:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,53.25
2022-12-22 07:25:00,2022-12-22 07:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,54.0
2022-12-22 07:20:00,2022-12-22 07:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,676,55.0
2022-12-22 07:15:00,2022-12-22 07:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,53.5
2022-12-22 07:10:00,2022-12-22 07:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,52.25
2022-12-22 07:05:00,2022-12-22 07:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,621,52.5
2022-12-22 07:00:00,2022-12-22 07:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,616,52.75
2022-12-22 06:55:00,2022-12-22 07:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,616,52.25
2022-12-22 06:50:00,2022-12-22 06:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,613,52.5
2022-12-22 06:45:00,2022-12-22 06:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,612,51.75
2022-12-22 06:40:00,2022-12-22 06:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,595,51.5
2022-12-22 06:35:00,2022-12-22 06:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,50.75
2022-12-22 06:30:00,2022-12-22 06:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,573,51.0
2022-12-22 06:25:00,2022-12-22 06:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,599,51.0
2022-12-22 06:20:00,2022-12-22 06:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,597,52.0
2022-12-22 06:15:00,2022-12-22 06:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,52.5
2022-12-22 06:10:00,2022-12-22 06:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,605,52.0
2022-12-22 06:05:00,2022-12-22 06:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,583,52.0
2022-12-22 06:00:00,2022-12-22 06:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,594,52.25
2022-12-22 05:55:00,2022-12-22 06:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,603,52.5
2022-12-22 05:50:00,2022-12-22 05:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.75
2022-12-22 05:45:00,2022-12-22 05:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,52.25
2022-12-22 05:40:00,2022-12-22 05:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,586,51.5
2022-12-22 05:35:00,2022-12-22 05:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,633,51.25
2022-12-22 05:30:00,2022-12-22 05:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,575,52.0
2022-12-22 05:25:00,2022-12-22 05:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,579,51.75
2022-12-22 05:20:00,2022-12-22 05:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,587,51.5
2022-12-22 05:15:00,2022-12-22 05:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,575,52.25
2022-12-22 05:10:00,2022-12-22 05:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,664,54.0
2022-12-22 05:05:00,2022-12-22 05:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,583,49.75
2022-12-22 05:00:00,2022-12-22 05:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,592,51.25
2022-12-22 04:55:00,2022-12-22 05:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,596,51.25
2022-12-22 04:50:00,2022-12-22 04:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,580,51.25
2022-12-22 04:45:00,2022-12-22 04:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,581,50.0
2022-12-22 04:40:00,2022-12-22 04:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,598,50.0
2022-12-22 04:35:00,2022-12-22 04:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,595,50.25
2022-12-22 04:30:00,2022-12-22 04:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,586,49.75
2022-12-22 04:25:00,2022-12-22 04:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-22 04:20:00,2022-12-22 04:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,570,50.25
2022-12-22 04:15:00,2022-12-22 04:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,564,50.75
2022-12-22 04:10:00,2022-12-22 04:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,589,51.25
2022-12-22 04:05:00,2022-12-22 04:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,580,50.25
2022-12-22 04:00:00,2022-12-22 04:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,597,51.0
2022-12-22 03:55:00,2022-12-22 04:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,570,50.5
2022-12-22 03:50:00,2022-12-22 03:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-22 03:45:00,2022-12-22 03:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,599,51.0
2022-12-22 03:40:00,2022-12-22 03:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,591,50.75
2022-12-22 03:35:00,2022-12-22 03:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,575,50.0
2022-12-22 03:30:00,2022-12-22 03:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,604,49.75
2022-12-22 03:25:00,2022-12-22 03:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,600,51.25
2022-12-22 03:20:00,2022-12-22 03:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-22 03:15:00,2022-12-22 03:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,53.5
2022-12-22 03:10:00,2022-12-22 03:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,52.25
2022-12-22 03:05:00,2022-12-22 03:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,682,55.25
2022-12-22 03:00:00,2022-12-22 03:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,603,52.25
2022-12-22 02:55:00,2022-12-22 03:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,574,50.25
2022-12-22 02:50:00,2022-12-22 02:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.75
2022-12-22 02:45:00,2022-12-22 02:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,592,51.25
2022-12-22 02:40:00,2022-12-22 02:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,51.5
2022-12-22 02:35:00,2022-12-22 02:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,597,51.75
2022-12-22 02:30:00,2022-12-22 02:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,622,53.25
2022-12-22 02:25:00,2022-12-22 02:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,623,53.25
2022-12-22 02:20:00,2022-12-22 02:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,586,51.75
2022-12-22 02:15:00,2022-12-22 02:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,51.25
2022-12-22 02:10:00,2022-12-22 02:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,596,50.25
2022-12-22 02:05:00,2022-12-22 02:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,578,50.75
2022-12-22 02:00:00,2022-12-22 02:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,584,50.75
2022-12-22 01:55:00,2022-12-22 02:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,600,50.75
2022-12-22 01:50:00,2022-12-22 01:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,52.0
2022-12-22 01:45:00,2022-12-22 01:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,52.75
2022-12-22 01:40:00,2022-12-22 01:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,621,53.5
2022-12-22 01:35:00,2022-12-22 01:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,626,53.5
2022-12-22 01:30:00,2022-12-22 01:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,52.5
2022-12-22 01:25:00,2022-12-22 01:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,627,53.25
2022-12-22 01:20:00,2022-12-22 01:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,53.75
2022-12-22 01:15:00,2022-12-22 01:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,53.75
2022-12-22 01:10:00,2022-12-22 01:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,595,52.0
2022-12-22 01:05:00,2022-12-22 01:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,52.25
2022-12-22 01:00:00,2022-12-22 01:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,604,52.25
2022-12-22 00:55:00,2022-12-22 01:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,51.75
2022-12-22 00:50:00,2022-12-22 00:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,597,51.0
2022-12-22 00:45:00,2022-12-22 00:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,592,51.0
2022-12-22 00:40:00,2022-12-22 00:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,589,51.25
2022-12-22 00:35:00,2022-12-22 00:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,589,50.5
2022-12-22 00:30:00,2022-12-22 00:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,582,49.75
2022-12-22 00:25:00,2022-12-22 00:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,572,50.75
2022-12-22 00:20:00,2022-12-22 00:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,52.0
2022-12-22 00:15:00,2022-12-22 00:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,599,52.25
2022-12-22 00:10:00,2022-12-22 00:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,50.25
2022-12-22 00:05:00,2022-12-22 00:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,50.5
2022-12-22 00:00:00,2022-12-22 00:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,591,51.5
2022-12-21 23:55:00,2022-12-22 00:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,52.25
2022-12-21 23:50:00,2022-12-21 23:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,584,51.5
2022-12-21 23:45:00,2022-12-21 23:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,592,50.5
2022-12-21 23:40:00,2022-12-21 23:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,574,50.0
2022-12-21 23:35:00,2022-12-21 23:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,590,51.25
2022-12-21 23:30:00,2022-12-21 23:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,590,51.25
2022-12-21 23:25:00,2022-12-21 23:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.25
2022-12-21 23:20:00,2022-12-21 23:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.25
2022-12-21 23:15:00,2022-12-21 23:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,50.25
2022-12-21 23:10:00,2022-12-21 23:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,556,49.0
2022-12-21 23:05:00,2022-12-21 23:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,564,49.0
2022-12-21 23:00:00,2022-12-21 23:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,48.75
2022-12-21 22:55:00,2022-12-21 23:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 22:50:00,2022-12-21 22:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,49.25
2022-12-21 22:45:00,2022-12-21 22:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.5
2022-12-21 22:40:00,2022-12-21 22:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 22:35:00,2022-12-21 22:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 22:30:00,2022-12-21 22:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.75
2022-12-21 22:25:00,2022-12-21 22:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.25
2022-12-21 22:20:00,2022-12-21 22:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,575,49.0
2022-12-21 22:15:00,2022-12-21 22:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.25
2022-12-21 22:10:00,2022-12-21 22:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.5
2022-12-21 22:05:00,2022-12-21 22:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 22:00:00,2022-12-21 22:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,572,49.25
2022-12-21 21:55:00,2022-12-21 22:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.75
2022-12-21 21:50:00,2022-12-21 21:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.5
2022-12-21 21:45:00,2022-12-21 21:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 21:40:00,2022-12-21 21:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 21:35:00,2022-12-21 21:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-21 21:30:00,2022-12-21 21:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 21:25:00,2022-12-21 21:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.25
2022-12-21 21:20:00,2022-12-21 21:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.25
2022-12-21 21:15:00,2022-12-21 21:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.75
2022-12-21 21:10:00,2022-12-21 21:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.5
2022-12-21 21:05:00,2022-12-21 21:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 21:00:00,2022-12-21 21:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,50.25
2022-12-21 20:55:00,2022-12-21 21:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,48.5
2022-12-21 20:50:00,2022-12-21 20:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-21 20:45:00,2022-12-21 20:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.25
2022-12-21 20:40:00,2022-12-21 20:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.5
2022-12-21 20:35:00,2022-12-21 20:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 20:30:00,2022-12-21 20:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.25
2022-12-21 20:25:00,2022-12-21 20:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 20:20:00,2022-12-21 20:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 20:15:00,2022-12-21 20:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 20:10:00,2022-12-21 20:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.75
2022-12-21 20:05:00,2022-12-21 20:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.75
2022-12-21 20:00:00,2022-12-21 20:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 19:55:00,2022-12-21 20:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.75
2022-12-21 19:50:00,2022-12-21 19:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 19:45:00,2022-12-21 19:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 19:40:00,2022-12-21 19:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.75
2022-12-21 19:35:00,2022-12-21 19:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.0
2022-12-21 19:30:00,2022-12-21 19:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.5
2022-12-21 19:25:00,2022-12-21 19:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
